Name,Category,State,City,Rating
Chatter Box,Restaurant,Punjab,Ludhiana,3.4
Chatterbox,Restaurant,Punjab,Jalandhar,3.3
Chattore Dilli Ke,Restaurant,Delhi,NCR,3.4
Chatwala,Restaurant,Rajasthan,Jaipur,3.9
Chaubara,Restaurant,Delhi,NCR,3.7
Chaudhary Chicken,Restaurant,Chandigarh,Chandigarh,3.9
Chaudhary Dairy And Confectionery,Restaurant,Uttar Pradesh,Meerut,4.2
Chaudhary Fast Food,Restaurant,Uttar Pradesh,Saharanpur,4.4
Chauhan Dhaba,Restaurant,Uttar Pradesh,Kanpur,3.9
Chauhan Fast Food,Restaurant,Punjab,Ludhiana,3.8
Chauhan Restaurant,Restaurant,Uttarakhand,Dehradun,3.6
Chauhan's Dhaba,Restaurant,Uttar Pradesh,Kanpur,3.7
Chauka - Multi cuisine Restaurant,Restaurant,Bihar,Patna,3.9
Chaukas Chinese,Restaurant,Uttar Pradesh,Kanpur,4
Chaumin Chaupati,Restaurant,Maharashtra,Nagpur,4.1
Chaurang,Restaurant,Maharashtra,Mumbai,4.3
Chaurasia Idli Dosa Corner,Restaurant,Uttar Pradesh,Varanasi,3.9
Chaurasia Paan Parlour Shop,Restaurant,Punjab,Ludhiana,4.4
Chaurasia Paan Studio,Restaurant,Punjab,Ludhiana,4.5
Chaurasia Pan Palace,Restaurant,Punjab,Ludhiana,4.6
Chaurasia Pan Parlour,Restaurant,Punjab,Patiala,4.5
Chaurasia Pan Parlour,Restaurant,Punjab,Ludhiana,4.5
Chaurasiya Pan Bhandar,Restaurant,Uttar Pradesh,Bareilly,4
Chaurasiya Veg Kabab Paratha,Restaurant,Uttar Pradesh,Lucknow,4
Chav Assal Khandeshi,Restaurant,Maharashtra,Pune,3.6
Chavan Jilebi Junction And Snacks Corner,Restaurant,Maharashtra,Nashik,4.2
Chavan Raspaan Gruh,Restaurant,Maharashtra,Solapur,4.6
Chavishtha Nonveg No.1,Restaurant,Maharashtra,Amravati,4.2
Chawala Dillivala Restaurant,Restaurant,Uttar Pradesh,Gorakhpur,3.8
Chawla Bakers,Restaurant,West Bengal,Asansol,3.3
Chawla De Mashoor Chur Chur Naan,Restaurant,Delhi,NCR,4.2
Chawla De Mashoor Chur Chur Naan,Restaurant,Delhi,Delhi NCR,4.2
Chawla Fast Food,Restaurant,Maharashtra,Mumbai,4
Chawla Food & Caterers,Restaurant,Punjab,Amritsar,3.7
Chawla Food House,Restaurant,Punjab,Amritsar,4.1
Chawla Ice Cream,Restaurant,Punjab,Ludhiana,4.1
Chawla Nutri Kulcha,Restaurant,Punjab,Jalandhar,4.4
Chawla Refreshment,Restaurant,Delhi,NCR,4
Chawla Restaurant,Restaurant,Uttar Pradesh,Bareilly,4.2
Chawla Snack Point,Restaurant,Uttar Pradesh,Saharanpur,3.9
Chawla Veg & Non Veg- Dillivala,Restaurant,Rajasthan,Bikaner,3.9
Chawlas,Restaurant,Rajasthan,Udaipur,4.1
Chawla's,Restaurant,Rajasthan,Ajmer,3.9
Chawla's,Restaurant,Assam,Guwahati,4.1
Chawlas - Since 1960,Restaurant,Uttar Pradesh,Bareilly,4
Chawlas 2,Restaurant,Punjab,Amritsar,3.8
Chawlas 2,Restaurant,Punjab,Amritsar,3.9
Chawlas 2,Restaurant,Assam,Guwahati,4.2
Chawlas 2,Restaurant,Madhya Pradesh,Indore,4.3
Chawlas 2 Since 1960,Restaurant,Chandigarh,Chandigarh,3.7
Chawlas 2 Since 1960,Restaurant,Chandigarh,Chandigarh,3.7
Chawlas 2 Since 1960,Restaurant,Chandigarh,Chandigarh,3.8
Chawla's Chicken,Restaurant,Chandigarh,Chandigarh,3.6
Chawlas Heavenz Fine Dine,Restaurant,Punjab,Patiala,4.1
Chawla's Rasoi,Restaurant,Delhi,NCR,4
Chawla's Restaurant,Restaurant,Rajasthan,Jaipur,3.9
Chawla's Restaurant,Restaurant,Rajasthan,Jaipur,4.3
Chawla's Tandoori Junction,Restaurant,Delhi,Delhi NCR,3.9
Chawla's Veg & Non Veg,Restaurant,Punjab,Jalandhar,3.8
Chawla's Vegetarian,Restaurant,Punjab,Ludhiana,4.2
Chawlas²,Restaurant,Maharashtra,Mumbai,3.8
Chawla's²,Restaurant,Chandigarh,Chandigarh,3.9
Chawlas'2 - Since 1960,Restaurant,Delhi,NCR,3.9
Chay Mocha Samosa,Restaurant,Uttar Pradesh,Kanpur,3.7
Chayam,Restaurant,Uttar Pradesh,Kanpur,4
Che Rai Doi,Restaurant,Assam,Guwahati,4
Cheap and Best Chettinadu Hotel,Restaurant,Tamil Nadu,Coimbatore,4
Checkers,Restaurant,Maharashtra,Nagpur,4.2
Checkers Pizza & Shawarma,Restaurant,Uttar Pradesh,Allahabad,4.1
Checkmate Pizza Point,Restaurant,Uttar Pradesh,Kanpur,4.2
Cheeky Chicken,Restaurant,West Bengal,Kolkata,4.4
Cheelizza,Restaurant,Gujarat,Rajkot,3.9
Cheelizza - India Ka Pizza,Restaurant,Maharashtra,Mumbai,3.6
Cheelizza - India Ka Pizza,Restaurant,Gujarat,Vadodara,4.1
Cheelizza India Ka Pizza,Restaurant,Maharashtra,Pune,4
Cheema Fast Food,Restaurant,West Bengal,Kolkata,3.1
Cheerbox,Restaurant,Bihar,Patna,3.4
Cheers,Restaurant,Gujarat,Ahmedabad,4.4
Cheers Paratha,Restaurant,Jharkhand,Jamshedpur,3.6
Cheese & Chips,Restaurant,Gujarat,Vadodara,3.8
Cheese & Chips,Restaurant,Gujarat,Rajkot,4.2
Cheese 4me,Restaurant,Punjab,Amritsar,3.8
Cheese Busters,Restaurant,Madhya Pradesh,Bhopal,3.3
Cheese Nack,Restaurant,Madhya Pradesh,Bhopal,3.8
Cheese Please,Restaurant,West Bengal,Kolkata,3.7
Cheese Point,Restaurant,Rajasthan,Jodhpur,3.1
Cheesecake & Co.,Restaurant,Rajasthan,Jaipur,4.4
Cheesecake & Co.,Restaurant,Delhi,Delhi NCR,4.4
Cheesecake & Co.,Restaurant,Uttar Pradesh,Agra,4.4
Cheesecake & Co.,Restaurant,Chandigarh,Chandigarh,4.4
Cheesecake & Co.,Restaurant,Delhi,NCR,4.4
Cheesecake & Co.,Restaurant,Uttar Pradesh,Lucknow,4.5
Cheesecake & Co.,Restaurant,Karnataka,Bangalore,4.5
Cheesecake Mills,Restaurant,Gujarat,Surat,4.3
Cheesecake Mills,Restaurant,Gujarat,Surat,4.3
Cheesecake Sams,Restaurant,West Bengal,Kolkata,3.9
Cheesecakes by CakeZone,Restaurant,Kerala,Thrissur,2.9
Cheesecakes by CakeZone,Restaurant,Andhra Pradesh,Guntur,3
Cheesecakes by CakeZone,Restaurant,Tamil Nadu,Trichy,3
Cheesecakes by CakeZone,Restaurant,Andhra Pradesh,Visakhapatnam,3.4
Cheesecakes by CakeZone,Restaurant,Karnataka,Mysore,3.4
Cheesecakes by CakeZone,Restaurant,Tamil Nadu,Salem,3.4
Cheesecakes by CakeZone,Restaurant,Andhra Pradesh,Nellore,3.6
Cheesecakes by CakeZone,Restaurant,Telangana,Warangal,3.9
Cheesecakes by CakeZone,Restaurant,Tamil Nadu,Coimbatore,3.9
Cheesecakes by CakeZone,Restaurant,Karnataka,Mangalore,4
Cheesecakes by CakeZone,Restaurant,Tamil Nadu,Chennai,4
Cheesecakes by CakeZone,Restaurant,Gujarat,Surat,4
Cheesecakes by CakeZone,Restaurant,Andhra Pradesh,Vijayawada,4
Cheesecakes by CakeZone,Restaurant,Maharashtra,Pune,4
Cheesiaano Pizza,Restaurant,Telangana,Hyderabad,3.8
Cheesilicious,Restaurant,Maharashtra,Pune,4
Cheesimania,Restaurant,Maharashtra,Nagpur,3.9
Cheesino's,Restaurant,Maharashtra,Nagpur,4.2
Cheesy Bees,Restaurant,Uttar Pradesh,Agra,3.7
Cheesy Bites,Restaurant,Madhya Pradesh,Jabalpur,4.1
Cheesy Crazy Cafe,Restaurant,Uttar Pradesh,Lucknow,3.8
Cheesy Crazy Cafe,Restaurant,Gujarat,Ahmedabad,3.9
Cheesy Crazy Cafe,Restaurant,Gujarat,Rajkot,4
Cheesy Delights,Restaurant,Tamil Nadu,Chennai,3.2
Cheesy Hours,Restaurant,Uttar Pradesh,Jhansi,3.6
Cheesy Hub,Restaurant,Punjab,Amritsar,3.5
Cheesy Juicy Burgers,Restaurant,Tamil Nadu,Madurai,4
Cheesy Juicy Burgers,Restaurant,Tamil Nadu,Vellore,4
Cheesy Night,Restaurant,Gujarat,Surat,4.2
Cheesy Oven - Pizza,Restaurant,Uttarakhand,Dehradun,3.7
Cheesy Pizza Cafe,Restaurant,Maharashtra,Pune,3.6
Cheesy Pizza Express,Restaurant,Bihar,Gaya,2.9
Cheesy Pizza Hub,Restaurant,Bihar,Gaya,3.6
Cheesy Pizza Hub,Restaurant,Bihar,Gaya,3.7
Cheesy Pizza Point,Restaurant,Uttar Pradesh,Lucknow,3.6
Cheesy Smile,Restaurant,Jharkhand,Dhanbad,4.1
Cheeze Box,Restaurant,Chandigarh,Chandigarh,3.7
Cheezee Bites,Restaurant,Uttar Pradesh,Varanasi,3.8
Cheezies Pizza,Restaurant,Jharkhand,Jamshedpur,3.4
Cheezy Omelettes,Restaurant,Karnataka,Mysore,4.4
Cheezylicious Cafe,Restaurant,Odisha,Bhubaneswar,4.1
Cheezzila,Restaurant,Maharashtra,Mumbai,3.9
Chef Bakers,Restaurant,Karnataka,Bangalore,3.3
Chef Bakers,Restaurant,Gujarat,Ahmedabad,4.1
Chef Bakers,Restaurant,Odisha,Bhubaneswar,4.6
Chef Bhaijaans,Restaurant,Delhi,NCR,4.1
Chef Corner,Restaurant,Jharkhand,Jamshedpur,4.1
Chef Da Bawarchi Restaurant,Restaurant,Rajasthan,Jaipur,4.1
Chef De Cuisine,Restaurant,Madhya Pradesh,Bhopal,4
Chef De Nutrition,Restaurant,Uttarakhand,Dehradun,4.2
Chef Joint,Restaurant,Delhi,NCR,4.1
Chef Kapoor's,Restaurant,Chandigarh,Chandigarh,4.2
Chef Lucky's Paratha On Wheels,Restaurant,Madhya Pradesh,Indore,4.2
Chef Mumma,Restaurant,Madhya Pradesh,Bhopal,4.1
Chef n Spice,Restaurant,Chandigarh,Chandigarh,3.6
Chef N Spice 2,Restaurant,Chandigarh,Chandigarh,3.8
Chef Nepali,Restaurant,Uttar Pradesh,Moradabad,4.1
"Chef On Fire - Rolls, Momo & Shakes",Restaurant,Chandigarh,Chandigarh,4
Chef Panda,Restaurant,Uttar Pradesh,Lucknow,3.8
Chef Peter's Kitchen,Restaurant,Goa,Goa,3
Chef Rajan Bakery,Restaurant,Bihar,Patna,3.9
Chef Rasoi Cafe & Restaurant,Restaurant,Madhya Pradesh,Jabalpur,3.6
Chef Vishal Hotel And Restaurant,Restaurant,Bihar,Motihari,4.2
Chef Vs Foody,Restaurant,Uttar Pradesh,Saharanpur,3.9
Chef's Cake World,Restaurant,Kerala,Trivandrum,4
Chef's Corner,Restaurant,Delhi,NCR,4.2
Chef's Kitchen,Restaurant,Maharashtra,Nagpur,3.2
Chef's Kitchen,Restaurant,Uttar Pradesh,Gorakhpur,3.4
Chef's Kitchen,Restaurant,Uttar Pradesh,Lucknow,3.8
Chef's Kitchen,Restaurant,Chhattisgarh,Raipur,4
Chef's Kitchen Family Restaurant,Restaurant,Chhattisgarh,Raipur,4.1
Chefs Kitchen Rolls,Restaurant,Chhattisgarh,Raipur,3.6
Chef's Nectar,Restaurant,Tamil Nadu,Coimbatore,3.9
Chef's Restaurant,Restaurant,Uttar Pradesh,Kanpur,3.4
Chef's Roll,Restaurant,West Bengal,Asansol,3.7
Chelaram Fastfood,Restaurant,Uttar Pradesh,Jhansi,4
Chembur Cafe & Hotel,Restaurant,Maharashtra,Mumbai,3.6
Chemeenz Restaurant,Restaurant,Kerala,Palakkad,4
Cheng Chinese,Restaurant,Madhya Pradesh,Jabalpur,4.3
Chennai Banana Leaf,Restaurant,Assam,Guwahati,4.2
Chennai Biriyani Junction,Restaurant,Tamil Nadu,Madurai,3.8
Chennai Buhari Hotel,Restaurant,Tamil Nadu,Tirunelveli,3.5
Chennai Classic Cakes,Restaurant,Tamil Nadu,Chennai,4.1
Chennai Dosa Plaza,Restaurant,Bihar,Patna,4.3
Chennai Express,Restaurant,Goa,Goa,3.4
Chennai Express,Restaurant,Uttar Pradesh,Agra,3.6
Chennai Express,Restaurant,West Bengal,Kolkata,3.9
Chennai Express,Restaurant,Bihar,Patna,4
Chennai Express,Restaurant,Odisha,Cuttack,4
Chennai Express,Restaurant,Bihar,Patna,4.1
Chennai Fast Food,Restaurant,Tamil Nadu,Chennai,4.2
Chennai Idly Restaurant,Restaurant,Kerala,Thrissur,3.7
Chennai Junction,Restaurant,West Bengal,Kolkata,3.9
Chennai Kings,Restaurant,Uttar Pradesh,Agra,4.2
Chennai Kitchen,Restaurant,Jharkhand,Ranchi,4.2
Chennai Kulfi,Restaurant,Tamil Nadu,Salem,3.7
Chennai Kulfi,Restaurant,Tamil Nadu,Coimbatore,4
Chennai Kulfi,Restaurant,Tamil Nadu,Chennai,4.5
Chennai Maratha,Restaurant,Chandigarh,Chandigarh,4.2
Chennai Meals And Snacks,Restaurant,Maharashtra,Nashik,4.1
Chennai Muhaal Biriyani,Restaurant,Tamil Nadu,Salem,4
Chennai Pazhamudir Nilayam,Restaurant,Tamil Nadu,Coimbatore,4.3
Chennai Qurbhani Biryani Hotel,Restaurant,Puducherry,Puducherry,4.6
Chennai Rawther Restaurant,Restaurant,Tamil Nadu,Trichy,3.8
Chennai Rawther Restaurant,Restaurant,Tamil Nadu,Madurai,4
Chennai Rawther Restaurant,Restaurant,Tamil Nadu,Madurai,4.1
Chennai Sandwich Hub And Bakery,Restaurant,Andhra Pradesh,Vijayawada,4.1
Chennai South Indian Cafe,Restaurant,Delhi,NCR,4
Chennai Square,Restaurant,West Bengal,Kolkata,4.3
Chennai Super Kitchens,Restaurant,Chhattisgarh,Raipur,3.4
Chennai Tadka,Restaurant,Bihar,Patna,4.1
Chennai Thalappatthii family Restaurant,Restaurant,Andhra Pradesh,Guntur,4.2
Chennai Tiffins Pure Veg,Restaurant,Telangana,Hyderabad,4.2
Chennai Woodlands,Restaurant,Tamil Nadu,Chennai,4.2
Chennai Xpress,Restaurant,West Bengal,Kolkata,4
Cherry Blossom,Restaurant,Madhya Pradesh,Indore,3.7
Cherry Food House,Restaurant,Andhra Pradesh,Guntur,4
Cherry Merry,Restaurant,Uttarakhand,Dehradun,4
Cherry On Top,Restaurant,Tamil Nadu,Salem,3.2
Cherry On Top (Cake Shop),Restaurant,Odisha,Cuttack,4.2
Cherry On Top Cakes And Bakes,Restaurant,Karnataka,Mangalore,4
Cherry Sweets & Confectioners,Restaurant,Bihar,Patna,4
Chestnuts,Restaurant,Uttar Pradesh,Varanasi,3.5
Chestnuts,Restaurant,Uttar Pradesh,Varanasi,4.1
Chestnuts,Restaurant,Uttar Pradesh,Varanasi,4.4
Chetan Mess,Restaurant,Tamil Nadu,Vellore,3.2
Chetana Dabeli Vada Pav,Restaurant,Gujarat,Bhavnagar,4.3
Chetna Ganthia Rath,Restaurant,Gujarat,Ahmedabad,4.2
Chetram Pindi Chole Bhature,Restaurant,Uttar Pradesh,Lucknow,4.3
Chetram Sweets Corner,Restaurant,Uttar Pradesh,Meerut,3.8
Chettinese,Restaurant,Tamil Nadu,Chennai,4.1
Chetty's Corner,Restaurant,Tamil Nadu,Salem,3.9
Chetty's Corner,Restaurant,Karnataka,Bangalore,3.9
Chetty's Corner,Restaurant,West Bengal,Kolkata,4.3
Chew Chow,Restaurant,Karnataka,Belgaum,3.8
Chez Oi,Restaurant,Maharashtra,Mumbai,4.3
Chez Oi Bakery,Restaurant,Rajasthan,Kota,2.9
Chez Oi Bakery,Restaurant,Rajasthan,Ajmer,3.1
Chez Oi Bakery,Restaurant,Rajasthan,Udaipur,4
Chez Oi Bakery,Restaurant,Madhya Pradesh,Bhopal,4.3
Chezato Pizzeria,Restaurant,Madhya Pradesh,Indore,3.4
Chezato Pizzeria,Restaurant,Madhya Pradesh,Indore,3.5
Chhabra Bakers And Confectioners,Restaurant,Uttar Pradesh,Agra,4.1
Chhabra's Pure Veg,Restaurant,Rajasthan,Jaipur,4.3
Chhabras Take Away,Restaurant,Rajasthan,Jaipur,4.2
Chhangani Pappi Maharaj,Restaurant,West Bengal,Kolkata,4.1
Chhapan Bhog,Restaurant,Odisha,Bhubaneswar,4.2
Chhappan Bhog,Restaurant,Uttar Pradesh,Allahabad,3.7
Chhappan Bhog,Restaurant,Rajasthan,Bikaner,4.1
Chhappan Bhog,Restaurant,Uttar Pradesh,Kanpur,4.1
Chhappan Bhog,Restaurant,West Bengal,Kolkata,4.2
Chhappan Bhog,Restaurant,Uttarakhand,Dehradun,4.3
Chhappan Bhog,Restaurant,Uttar Pradesh,Lucknow,4.4
Chhaswala,Restaurant,Gujarat,Surat,4.2
Chhaswala,Restaurant,Gujarat,Rajkot,4.3
Chhaswala,Restaurant,Gujarat,Ahmedabad,4.4
Chhaswala,Restaurant,Gujarat,Vadodara,4.5
Chhaswala,Restaurant,Gujarat,Rajkot,4.5
Chhaswala,Restaurant,Gujarat,Rajkot,4.6
Chhaswala,Restaurant,Gujarat,Junagadh,4.6
Chhaswala - Tarsali,Restaurant,Gujarat,Vadodara,4.6
Chhattisgarh Kitchen And Vegetable,Restaurant,Chhattisgarh,Raipur,3.4
Chhattisgarh Thali,Restaurant,Chhattisgarh,Raipur,3.8
Chhattisgarhi Kitchen,Restaurant,Chhattisgarh,Raipur,4.2
Chhatwal Ice Cream,Restaurant,Punjab,Ludhiana,4.5
Chhatwals Fish Corner & Snacks Bar,Restaurant,Chandigarh,Chandigarh,4.2
Chhatwal's Haveli,Restaurant,Chandigarh,Chandigarh,4.1
Chhota Ellaichi,Restaurant,West Bengal,Kolkata,4.1
Chhote Lal Caterers,Restaurant,Delhi,NCR,4.3
Chhote Miyan,Restaurant,Gujarat,Surat,4
Chhotu Chinese Centre,Restaurant,Madhya Pradesh,Indore,4
Chhotu Kolhapuri,Restaurant,Maharashtra,Nashik,3.7
Chhotu Motu Joshi,Restaurant,Rajasthan,Bikaner,4.1
Chi Rocks Cafe,Restaurant,Karnataka,Belgaum,3.4
Chic fish,Restaurant,Punjab,Ludhiana,3.7
Chicago Bakes,Restaurant,Uttarakhand,Dehradun,3.9
Chicago BR,Restaurant,Uttarakhand,Dehradun,3.9
Chicago Crisp,Restaurant,Uttarakhand,Dehradun,3.6
Chicago Delights,Restaurant,Chandigarh,Chandigarh,3.4
Chicago Delights,Restaurant,Jharkhand,Dhanbad,4
Chicago Delight's Pizza & Grillz,Restaurant,Madhya Pradesh,Jabalpur,3.6
Chicago Delight's Pizza & Grillz,Restaurant,Odisha,Bhubaneswar,4.3
Chicago Pizza,Restaurant,Delhi,Delhi NCR,3.1
Chicago Pizza,Restaurant,Punjab,Patiala,3.1
Chicago Pizza,Restaurant,Delhi,NCR,3.1
Chicago Pizza,Restaurant,West Bengal,Kolkata,3.2
Chicago Pizza,Restaurant,Gujarat,Surat,3.3
Chicago Pizza,Restaurant,Maharashtra,Mumbai,3.4
Chicago Pizza,Restaurant,Maharashtra,Jalgaon,3.4
Chicago Pizza,Restaurant,Jharkhand,Jamshedpur,3.5
Chicago Pizza,Restaurant,Maharashtra,Nashik,3.5
Chicago Pizza,Restaurant,Uttar Pradesh,Allahabad,3.5
Chicago Pizza,Restaurant,Assam,Guwahati,3.5
Chicago Pizza,Restaurant,Rajasthan,Udaipur,3.5
Chicago Pizza,Restaurant,Jharkhand,Ranchi,3.6
Chicago Pizza,Restaurant,Odisha,Cuttack,3.7
Chicago Pizza,Restaurant,Punjab,Ludhiana,3.7
Chicago Pizza,Restaurant,Bihar,Patna,3.7
Chicago Pizza,Restaurant,Uttar Pradesh,Varanasi,3.7
Chicago Pizza,Restaurant,Goa,Goa,3.7
Chicago Pizza,Restaurant,Jharkhand,Dhanbad,3.8
Chicago Pizza,Restaurant,Odisha,Bhubaneswar,3.8
Chicago Pizza,Restaurant,Chandigarh,Chandigarh,4
Chicago Pizza,Restaurant,Uttar Pradesh,Allahabad,4
Chicago Pizza,Restaurant,Uttar Pradesh,Meerut,4.1
Chicago Pizza,Restaurant,Chhattisgarh,Raipur,4.1
Chicago Pizza,Restaurant,West Bengal,Durgapur,4.2
Chicago Pizza,Restaurant,West Bengal,Asansol,4.3
Chicago Pizza,Restaurant,Uttar Pradesh,Gorakhpur,4.3
Chicago Pizza,Restaurant,Maharashtra,Amravati,4.3
Chicago Pizza Lounge,Restaurant,Maharashtra,Nagpur,3.6
Chicago Pizzaria,Restaurant,Punjab,Amritsar,3.7
Chicago Pizzeria,Restaurant,Punjab,Ludhiana,3.9
Chichaba's Taj,Restaurant,Karnataka,Bangalore,4
Chick - Inn Hut,Restaurant,Rajasthan,Jaipur,3.9
Chick Blast,Restaurant,West Bengal,Asansol,3.9
Chick Blast,Restaurant,Chandigarh,Chandigarh,4
Chick Blast Solapur,Restaurant,Maharashtra,Solapur,3.8
Chick Chick,Restaurant,Punjab,Jalandhar,4.3
Chick Chick Adarsh Nagar Wale,Restaurant,Punjab,Jalandhar,4.3
Chick Chick Hut,Restaurant,Punjab,Jalandhar,3.3
Chick Chick PPR,Restaurant,Punjab,Jalandhar,4
Chick Fi,Restaurant,Punjab,Ludhiana,4.2
Chick In Fried Chicken,Restaurant,Tamil Nadu,Vellore,4.4
Chick N Burg,Restaurant,Maharashtra,Nagpur,4.1
Chick N Joy,Restaurant,Kerala,Alappuzha,4.3
Chick N Serve,Restaurant,Madhya Pradesh,Indore,3.8
Chick 'n' Thali,Restaurant,Madhya Pradesh,Indore,4
Chicken Adda 24,Restaurant,Chhattisgarh,Raipur,3.7
Chicken Affair,Restaurant,Andhra Pradesh,Nellore,3.4
Chicken Affair,Restaurant,Maharashtra,Pune,3.9
Chicken Affair,Restaurant,Telangana,Warangal,4
Chicken Biryani & Tandori Chap,Restaurant,Uttarakhand,Dehradun,3.2
Chicken Box,Restaurant,Gujarat,Surat,3.9
Chicken Bytes,Restaurant,Uttar Pradesh,Kanpur,3.7
Chicken Charlie Nutrition House,Restaurant,Punjab,Ludhiana,3.6
Chicken Chaska,Restaurant,Rajasthan,Kota,3.4
Chicken Chaska,Restaurant,Rajasthan,Jaipur,3.4
Chicken County Deluxe Restaurant,Restaurant,Karnataka,Bangalore,4.1
Chicken Delight,Restaurant,Rajasthan,Kota,3.8
Chicken Dinner,Restaurant,Tamil Nadu,Coimbatore,4.5
Chicken Express,Restaurant,Madhya Pradesh,Indore,3.4
Chicken Fantasy Hot & Spicy,Restaurant,Karnataka,Mangalore,3.7
Chicken Hongkong,Restaurant,Punjab,Amritsar,3.2
Chicken Hub,Restaurant,West Bengal,Asansol,4.1
Chicken Hut,Restaurant,Gujarat,Surat,3.9
Chicken Inn,Restaurant,Uttarakhand,Dehradun,3.7
Chicken Inn,Restaurant,Delhi,NCR,4.3
Chicken Junction,Restaurant,Rajasthan,Bikaner,3.3
Chicken Junction,Restaurant,Uttar Pradesh,Lucknow,3.7
Chicken Ka Kitchen,Restaurant,Madhya Pradesh,Bhopal,3.6
Chicken Khurana,Restaurant,Delhi,NCR,3.3
Chicken King,Restaurant,Uttar Pradesh,Varanasi,3.3
Chicken King,Restaurant,Punjab,Amritsar,3.7
Chicken King Point,Restaurant,Uttar Pradesh,Allahabad,3.8
Chicken Kukduku,Restaurant,Madhya Pradesh,Bhopal,4
Chicken Lagoon,Restaurant,Karnataka,Mangalore,3.8
Chicken Lover,Restaurant,Punjab,Patiala,3.3
Chicken Lucknow Se,Restaurant,Rajasthan,Udaipur,3.6
Chicken Mafia,Restaurant,Bihar,Patna,4
Chicken Mamna Center,Restaurant,Gujarat,Vadodara,4.1
Chicken O' Clock,Restaurant,Chhattisgarh,Raipur,3.7
Chicken Plaza Dhaba,Restaurant,Punjab,Jalandhar,4
Chicken Point,Restaurant,Uttarakhand,Dehradun,3.8
Chicken Point,Restaurant,Madhya Pradesh,Indore,3.9
Chicken Shack,Restaurant,Kerala,Trivandrum,3.9
Chicken Shawarma Hub,Restaurant,Telangana,Hyderabad,3.2
Chicken Shawarma Hut,Restaurant,Telangana,Hyderabad,4.2
Chicken Shawarma Roll,Restaurant,Punjab,Amritsar,3.4
Chicken Shawarma Wala,Restaurant,Uttar Pradesh,Varanasi,3.9
Chicken Shicken,Restaurant,Punjab,Jalandhar,3.7
Chicken Tikka Halal Restaurant,Restaurant,Karnataka,Mangalore,4
Chicken Time,Restaurant,Uttar Pradesh,Allahabad,4
Chicken World Restaurant,Restaurant,Madhya Pradesh,Indore,4.3
Chicken Xperience By Venkys,Restaurant,Punjab,Ludhiana,3.8
Chicken Xperience By Venky's,Restaurant,Maharashtra,Pune,4.2
Chicken Zone,Restaurant,Punjab,Patiala,4
Chicken.com,Restaurant,Punjab,Ludhiana,4.3
Chicken65,Restaurant,Gujarat,Ahmedabad,4.2
Chicking,Restaurant,Maharashtra,Mumbai,3.6
Chicking,Restaurant,Kerala,Thrissur,3.8
Chicking,Restaurant,Maharashtra,Mumbai,3.8
Chicking,Restaurant,Kerala,Alappuzha,3.9
Chicking,Restaurant,Kerala,Trivandrum,4
Chicking,Restaurant,Tamil Nadu,Coimbatore,4
Chicking,Restaurant,Karnataka,Bangalore,4
Chicking,Restaurant,Karnataka,Mangalore,4.1
Chicking,Restaurant,Kerala,Trivandrum,4.2
Chicking,Restaurant,Tamil Nadu,Chennai,4.2
Chick-Inn,Restaurant,Tamil Nadu,Coimbatore,4.3
Chicklet,Restaurant,Uttar Pradesh,Saharanpur,3.8
Chick'N Bites,Restaurant,Jharkhand,Ranchi,4.2
Chick'n Express,Restaurant,Rajasthan,Ajmer,3.5
Chick-N-Serve,Restaurant,Madhya Pradesh,Indore,4.2
Chickpet Donne Biriyani House,Restaurant,Andhra Pradesh,Guntur,3.3
Chickpet Donne Biriyani House,Restaurant,Odisha,Bhubaneswar,3.8
Chickpet Donne Biryani House,Restaurant,Puducherry,Puducherry,3.5
Chickpet Donne Biryani House,Restaurant,Karnataka,Bangalore,3.7
Chickpet Donne Biryani House,Restaurant,Andhra Pradesh,Vijayawada,3.8
Chickpet Donne Biryani House,Restaurant,Andhra Pradesh,Visakhapatnam,4
Chickpet Donne Biryani House,Restaurant,Tamil Nadu,Salem,4
Chickpet Donne Biryani House,Restaurant,Telangana,Hyderabad,4.1
Chickpete Donne Biryani House,Restaurant,Karnataka,Bangalore,3.7
Chicks Plaza,Restaurant,Uttar Pradesh,Aligarh,3.6
Chicky Wok,Restaurant,Kerala,Trivandrum,3.4
Chicpet Donne Biriyani House,Restaurant,Karnataka,Bangalore,4
Chidambaram's New Madras Hotel,Restaurant,Delhi,NCR,4.3
Chiggy's Cafe,Restaurant,Chandigarh,Chandigarh,4.3
Chik N Cafe,Restaurant,Maharashtra,Amravati,4.1
Chikcorn,Restaurant,Andhra Pradesh,Guntur,3.4
Chikey's,Restaurant,Kerala,Thrissur,3.6
Chikmos,Restaurant,Odisha,Cuttack,3.6
Chikpet Donne Biriyani House,Restaurant,Karnataka,Bangalore,3.9
Chila Point,Restaurant,Chhattisgarh,Raipur,3.6
Chile Ma,Restaurant,Uttarakhand,Dehradun,4.1
Chili Food Bistro,Restaurant,Gujarat,Rajkot,3.3
Chili's,Restaurant,Chandigarh,Chandigarh,4.2
Chili's Grill & Bar,Restaurant,West Bengal,Kolkata,4.1
Chili's Grill & Bar,Restaurant,Delhi,NCR,4.1
Chili's Grill & Bar,Restaurant,Odisha,Bhubaneswar,4.3
Chill & Grills,Restaurant,Rajasthan,Jaipur,3.6
Chill And Cheese,Restaurant,Andhra Pradesh,Vijayawada,4
